class,term,week,subject,topic,agegroup,context,generated
Year 5,Calvary Term,7,Cultural and Creative Arts,"Light and shape: meaning, how light reflects on object to show light and shadow",9-10,"",true
Year 5,Calvary Term,8,Cultural and Creative Arts,"Components of dance e.g movements, time, space, expressions, music e.t.c",9-10,"",true
Year 5,Calvary Term,9,Cultural and Creative Arts,"Easter activities: card making",9-10,"",true
Year 5,Summer Term,1,Cultural and Creative Arts,"Casting: meaning, process and personnel",9-10,"",true
Year 5,Summer Term,2,Cultural and Creative Arts,"Rehearsal: meaning, types and importance",9-10,"",true
Year 5,Summer Term,3,Cultural and Creative Arts,"Introduction to staging a play: meaning and roles of director in staging a play",9-10,"",true
Year 5,Summer Term,4,Cultural and Creative Arts,"Portrait painting : practical",9-10,"",true
Year 5,Summer Term,5,Cultural and Creative Arts,"Nigerian local architecture: meaning, forms and materials used in building traditional houses in Nigeria",9-10,"",true
Year 5,Summer Term,6,Cultural and Creative Arts,"Nigerian local architecture: the purpose, the basic consideration and areas where local architectural design can be found",9-10,"",true
Year 5,Summer Term,7,Cultural and Creative Arts,"Collage: meaning, materials, functions and steps in making collage",9-10,"",true
Year 5,Summer Term,8,Cultural and Creative Arts,"Musical notes: meaning, names of musical note and singing the scale in sofa notation (d:r:m:f:s:l:t:d)",9-10,"",true
Year 5,Summer Term,9,Cultural and Creative Arts,"Practical: land scape painting",9-10,"",true
Year 5,Calvary Term,1,Geography,"Some languages of the world: English, French, Italy, Portuguese, Latin, countries that speaks them",9-10,"",true
Year 5,Calvary Term,2,Geography,"The aerospace: definition, usage and examples",9-10,"",true
Year 5,Calvary Term,3,Geography,"Soil : meaning, importance and constituents",9-10,"",true
Year 5,Calvary Term,4,Geography,"Famous geographers in the world",9-10,"",true
Year 5,Calvary Term,5,Geography,"Migration: meaning and effects of migration",9-10,"",true
Year 5,Calvary Term,6,Geography,"Oceans of the world: meaning list of oceans in the world",9-10,"",true
Year 5,Calvary Term,7,Geography,"Global warming: meaning and effects",9-10,"",true
Year 5,Calvary Term,8,Geography,"Survey: meaning, types and importance",9-10,"",true
Year 5,Calvary Term,9,Geography,"Africa: countries, climate, map of Africa and languages spoken in Africa",9-10,"",true
Year 5,Summer Term,1,Geography,"The solar system: meaning and components",9-10,"",true
Year 5,Summer Term,2,Geography,"The movements of the earth- rotation and revolution of the earth, solar and lunar eclipse",9-10,"",true
Year 5,Summer Term,3,Geography,"Environmental problem- erosion, flooding, draught, hurricane, tsunami, tornado and earthquake",9-10,"",true
Year 5,Summer Term,4,Geography,"ECOWAS- meaning, members, and objectives; ECOMOG",9-10,"",true
Year 5,Summer Term,5,Geography,"Tourism in Nigeria: meaning, major tourist centers in Nigeria, economic importance of tourism in Nigeria",9-10,"",true
Year 5,Summer Term,6,Geography,"Terrorism: meaning, causes and effects",9-10,"",true
Year 5,Summer Term,7,Geography,"Land transportation",9-10,"",true
Year 5,Summer Term,8,Geography,"Communication: modern means of communication",9-10,"",true
Year 5,Summer Term,9,Geography,"Some inventors and their discoveries",9-10,"",true
Year 5,Calvary Term,1,History,"The discovery of electricity and railway engine",9-10,"",true
Year 5,Calvary Term,2,History,"The discovery of malaria and invention of vaccination",9-10,"",true
Year 5,Calvary Term,3,History,"The invention of television, airplane and the printing press",9-10,"",true
Year 5,Calvary Term,4,History,"Traditional religion in Nigeria: meaning and types",9-10,"",true
Year 5,Calvary Term,5,History,"Islamic religion: origin of Islam, agent of Islam and dominate areas of Islam",9-10,"",true
Year 5,Calvary Term,6,History,"Christianity in Nigeria: origin of Christianity in Nigeria, dominate areas of Christianity, early Christian missionaries and their roles",9-10,"",true
Year 5,Calvary Term,7,History,"Civil war in Africa",9-10,"",true
Year 5,Calvary Term,8,History,"Military rule: period of military rule in Nigeria",9-10,"",true
Year 5,Calvary Term,9,History,"Military heads of states in Nigeria: Aguyi Ironsi, Yakubu Gowon, Muritala Mohammed, Olusegun Obasanjo e.t.c",9-10,"",true
Year 5,Summer Term,1,History,"The Trans- Sahara trade and rout: the importance and decline of the trade",9-10,"",true
Year 5,Summer Term,2,History,"Traditional occupation in the locality- farming, fishing, carving e.t.c, importance of traditional occupation in the locality",9-10,"",true
Year 5,Summer Term,3,History,"History of NYSC",9-10,"",true
Year 5,Summer Term,4,History,"FESTAC 77''",9-10,"",true
Year 5,Summer Term,5,History,"The story of some beliefs of the past on the origin of man",9-10,"",true
Year 5,Summer Term,6,History,"The cross Atlantic trade",9-10,"",true
Year 5,Summer Term,7,History,"The United National (UN): meaning, organs, members state, aims and objectives",9-10,"",true
Year 5,Summer Term,8,History,"Human Rights Commission",9-10,"",true
Year 5,Summer Term,9,History,"SDG -- meaning, aims and objectives",9-10,"",true
Year 5,Calvary Term,1,Home Economics,"Food preservation and packaging: meaning, importance and ways",9-10,"",true
Year 5,Calvary Term,2,Home Economics,"Entertainment: meaning, importance and how to entertain people",9-10,"",true
Year 5,Calvary Term,3,Home Economics,"Family relationships and family tree",9-10,"",true
Year 5,Calvary Term,4,Home Economics,"Sewing machine: meaning, parts and their uses",9-10,"",true
Year 5,Calvary Term,5,Home Economics,"Food safety: meaning, reasons for food safety, dangerous of poor food safety",9-10,"",true
Year 5,Calvary Term,6,Home Economics,"Food contamination: meaning and importance, diseases/illness caused by food contamination",9-10,"",true
Year 5,Calvary Term,7,Home Economics,"Healthy living: meaning and importance",9-10,"",true
Year 5,Calvary Term,8,Home Economics,"Special dishes: meaning, examples, types and importance ( continental dishes)",9-10,"",true
Year 5,Calvary Term,9,Home Economics,"Practical (continental dishes)",9-10,"",true
Year 5,Summer Term,1,Home Economics,"Manicure and pedicure- meaning, tools and importance",9-10,"",true
Year 5,Summer Term,2,Home Economics,"Simple sewing tools and equipment: meaning of sewing, tools and equipment used in sewing",9-10,"",true
Year 5,Summer Term,3,Home Economics,"Stitches",9-10,"",true
Year 5,Summer Term,4,Home Economics,"Knitting and crocheting",9-10,"",true
Year 5,Summer Term,5,Home Economics,"Making some relevant article: making of aprons",9-10,"",true
Year 5,Summer Term,6,Home Economics,"Pastries: making doughnuts, puff-puff, buns, meat pie, fish pie, eggroll, sausage rolls",9-10,"",true
Year 5,Summer Term,7,Home Economics,"Physical development: stages of child development, early childhood stage of development, child hood proper stage of development, adolescent stage of development",9-10,"",true
Year 5,Summer Term,8,Home Economics,"Cosmetics and deodorant: meaning, materials and importance",9-10,"",true
Year 5,Summer Term,9,Home Economics,"Practical",9-10,"",true
Year 5,Calvary Term,1,Literacy,"Complex sentences",9-10,"",true
Year 5,Calvary Term,2,Literacy,"Phrasal verbs",9-10,"",true
Year 5,Calvary Term,3,Literacy,"Pronouns- meaning, types and examples",9-10,"",true
Year 5,Calvary Term,4,Literacy,"Noun phrase",9-10,"",true
Year 5,Calvary Term,5,Literacy,"Expressing consequences or cause and effect with the use of 'so that'",9-10,"",true
Year 5,Calvary Term,6,Literacy,"Letter writing",9-10,"",true
Year 5,Calvary Term,7,Literacy,"Developing poetic skills -- creating rhyming words, writing poem with rhyming words",9-10,"",true
Year 5,Calvary Term,8,Literacy,"Sentence building",9-10,"",true
Year 5,Calvary Term,9,Literacy,"Contracting sentences",9-10,"",true
Year 5,Summer Term,1,Literacy,"Punctuation",9-10,"",true
Year 5,Summer Term,2,Literacy,"The use of comma's in complex sentences",9-10,"",true
Year 5,Summer Term,3,Literacy,"Idiomatic expressions and proverbs",9-10,"",true
Year 5,Summer Term,4,Literacy,"Synonyms and antonyms",9-10,"",true
Year 5,Summer Term,5,Literacy,"Homonyms and homophones",9-10,"",true
Year 5,Summer Term,6,Literacy,"Phrases and clauses",9-10,"",true
Year 5,Summer Term,7,Literacy,"Connectives",9-10,"",true
Year 5,Summer Term,8,Literacy,"Figure of speech",9-10,"",true
Year 5,Summer Term,9,Literacy,"Essay writing",9-10,"",true
Year 5,Calvary Term,1,Moral Instructions,"Time management",9-10,"",true
Year 5,Calvary Term,2,Moral Instructions,"Chastity",9-10,"",true
Year 5,Calvary Term,3,Moral Instructions,"Addiction",9-10,"",true
Year 5,Calvary Term,4,Moral Instructions,"Emotional balance",9-10,"",true
Year 5,Calvary Term,5,Moral Instructions,"Patriotism",9-10,"",true
Year 5,Calvary Term,6,Moral Instructions,"Examination malpractices",9-10,"",true
Year 5,Calvary Term,7,Moral Instructions,"Handling disappointment",9-10,"",true
Year 5,Calvary Term,8,Moral Instructions,"Humility",9-10,"",true
Year 5,Calvary Term,9,Moral Instructions,"Purposeful living",9-10,"",true
Year 5,Summer Term,1,Moral Instructions,"The value of hard work ( 2 Thessalonians 3:6-15)",9-10,"",true
Year 5,Summer Term,2,Moral Instructions,"Moderation (James 3:2-12)",9-10,"",true
Year 5,Summer Term,3,Moral Instructions,"Moderation in dressing",9-10,"",true
Year 5,Summer Term,4,Moral Instructions,"Lust",9-10,"",true
Year 5,Summer Term,5,Moral Instructions,"Temptations",9-10,"",true
Year 5,Summer Term,6,Moral Instructions,"Corruption",9-10,"",true
Year 5,Summer Term,7,Moral Instructions,"Injustice",9-10,"",true
Year 5,Summer Term,8,Moral Instructions,"Discipline",9-10,"",true
Year 5,Summer Term,9,Moral Instructions,"Disciplinary measures in school",9-10,"",true
Year 5,Calvary Term,1,Numeracy,"Order of operations (BODMAS): understanding BODMAS as a way ordering mathematical operations, solving problems using BODMAS",9-10,"",true
Year 5,Calvary Term,2,Numeracy,"Indices (power): writing numbers in index from multiplying numbers using the index form (e.g 20× 63= ( 2²× 5) × (3² ×7)",9-10,"",true
Year 5,Calvary Term,3,Numeracy,"Ratio and percentage: expressing a number as a % of another number, profit and loss percent ( finding profit & loss percentage in a given problem)",9-10,"",true
Year 5,Calvary Term,4,Numeracy,"Open sentences: interpreting & solving word problems (e.g 60 oranges are divided equally in 3 baskets, how many are in one basket)",9-10,"",true
Year 5,Calvary Term,5,Numeracy,"Money, population, economics and conversion of currencies: tax rates, rents, buying and selling of shares and dividends - Use of calculator in converting of currencies",9-10,"",true
Year 5,Calvary Term,6,Numeracy,"Time: timing in minutes and seconds, reading timetables of journeys",9-10,"",true
Year 5,Calvary Term,7,Numeracy,"Perimeter: meaning, perimeter of a rectangle, of regular and irregular shapes",9-10,"",true
Year 5,Calvary Term,8,Numeracy,"Area: area of trapezium and other figures",9-10,"",true
Year 5,Calvary Term,9,Numeracy,"Length: measuring lengths, angles and the use of Pythagoras rule",9-10,"",true
Year 5,Summer Term,1,Numeracy,"Rate: speed, distance and time",9-10,"",true
Year 5,Summer Term,2,Numeracy,"Taxes and rate -- income tax",9-10,"",true
Year 5,Summer Term,3,Numeracy,"Capacity and weight : conversion, addition, subtraction, multiplication and division, word problems",9-10,"",true
Year 5,Summer Term,4,Numeracy,"Algebra: factorization, four operation, forming simple equation, use of brackets, word problems",9-10,"",true
Year 5,Summer Term,5,Numeracy,"Lines and angles: lines, triangles, mathematical problems on lines, ( opposite, corresponding angles) and angles",9-10,"",true
Year 5,Summer Term,6,Numeracy,"Length and Pythagoras theorem",9-10,"",true
Year 5,Summer Term,7,Numeracy,"Geometry: position, direction, motion, properties of plane and solid shapes",9-10,"",true
Year 5,Summer Term,8,Numeracy,"Compound interest",9-10,"",true
Year 5,Summer Term,9,Numeracy,"Number base: denary or decimal base, counting in base two, conversion from binary to decimal system, conversion from decimal to binary system. Addition and subtraction in base two",9-10,"",true
Year 5,Calvary Term,1,Physical and Health Education,"P- hockey H- nutrition: meaning of nutrition, meaning of food, sources of nutrition",9-10,"",true
Year 5,Calvary Term,2,Physical and Health Education,"P- recreation: meaning, importance, components of recreational activities H- nutritional deficiency: meaning, examples, prevention",9-10,"",true
Year 5,Calvary Term,3,Physical and Health Education,"P- martial art : meaning, types and importance H- Heart diseases : meaning, examples and prevention",9-10,"",true
Year 5,Calvary Term,4,Physical and Health Education,"P- judo rules and skills H- Respiratory diseases: meaning, examples and prevention",9-10,"",true
Year 5,Calvary Term,5,Physical and Health Education,"P- introduction to direction: the significance of four cardinal point H- eye health: meaning of vision, importance of vision, care of the eyes",9-10,"",true
Year 5,Calvary Term,6,Physical and Health Education,"P- sports facilities and equipment: examples, maintenance of sports facilities and equipment H- drug abuse: meaning, consequences of drug abuse on individuals, family and society",9-10,"",true
